,id,lon,lat,year,month,day,y_test,LGBM_y_pred,difference
450539,54631.0,115.15,37.07,2019,7,25,34.293108373388684,34.74443888232897,0.4513305089402877
11553,54499.0,116.22,40.22,2003,7,21,26.92530594948477,27.02267059052944,0.0973646410446704
129523,54622.0,117.37,38.98,2007,4,9,11.84853083001313,10.884405577759884,-0.9641252522532416
335127,53781.0,114.47,36.87,2015,12,7,-0.8622333166178713,-1.3381532121449344,-0.4759198955270632
304432,58015.0,116.33,34.45,2013,11,25,2.2880595761088305,3.0536755207770168,0.7656159446681867
358745,58030.0,118.02,34.88,2015,6,14,27.419523846946987,25.38320671921671,-2.0363171277302747
305743,58045.0,119.6,34.2,2013,9,7,23.758784124601,24.53104435170795,0.7722602271069476
79397,54823.0,117.0,36.6,2005,6,23,33.96619357035249,32.74254460712972,-1.2236489632227645
273135,54929.0,117.97,35.27,2012,8,8,31.12147616733233,31.572011683146147,0.4505355158138222
37136,53784.0,114.78,37.75,2004,3,4,1.7342881536166763,2.59110062020664,0.8568124665899624
391158,53994.0,114.07,35.38,2017,10,7,17.952473017546172,17.508549048903788,-0.4439239686423804
487239,58036.0,118.72,34.55,2020,11,13,11.710949031823954,11.978351617899904,0.2674025860759492
411665,53481.0,113.22,40.8,2018,11,30,-7.639597760248579,-8.495554961061654,-0.8559572008130747
